displayName,date,description,name,value,tags,major_tags,stocksSummary,valuation,competitors_groups
Amazon,2015-12-01,"Orbeus is a computer vision company providing a cloud-based visual computing solutionfor recognizing faces, scenes and objects.",Orbeus,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2015-09-25,Safaba Translation Solutionprovides enterprise machine translation solutions to leading global enterprises.,Safaba Translation Solutions,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2015-04-10,Amiato provides real-time analytics services to enable companies to make sense of data by unlocking silos and future-proofing.,Amiato,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2015-04-10,Shoefitr provides a software solution that enables online footwear retailers to recommend shoe sizes for customers.,Shoefitr,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2015-03-12,IoT Cloud Platform,2lemetry,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2014-10-27,Rooftop Media develops systems to produce audio and video programming for media channels.,Rooftop Media,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2014-04-10,"Comixology delivers a cloud-based digital comics platform that enables users to discover, buy and read comics.",Comixology,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2014-02-06,Double Helix Games is an independent game studio with a history that stretches back almost 20 years.,Double Helix Games,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2013-10-01,"TenMarks creates a web-based learning environment that simplifies assignments, automates grading, and offers videos and interactive lessons.",TenMarks Education,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2013-05-13,Liquavista is a display manufacturing company that offers electro-wetting displays.,Liquavista,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2013-01-24,Text-To-Speech products for B2B and B2C,IVONA Text-To-Speech,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2012-07-02,"Upnext is an interactive 3D mapping platform engaged indigital strategy, mobile application developmentand user experience design.",UpNext,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2012-01-31,TeachStreet is an online marketplace providing information about local and online classes and teachers.,TeachStreet,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2011-12-28,Quorus is a social commerce software company focused on delivering social shopping and marketing solutions for retailers and brands.,Quorus,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2011-09-08,Setup recurring & one-time payments easily with Stripe,Yap,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2011-07-28,"Founded in 2002, Pushbutton is the UKs leading independent digital agency focused on interactive television content and services for new",Pushbutton,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2011-07-04,The world's leading specialist online bookstore.,The Book Depository,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2010-09-22,"Amie Street is a web-based social music store that enables members to discover, download and share music.",Amie Street,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2010-02-03,Touch Screen Technology,Touchco,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2009-06-16,"SnapTell provides an integrated mobile marketing solution for brands to deploy campaigns, and consumers to access content on the go.",SnapTell,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2009-04-01,Lexcycle is a software development company that provides electronic book reading software.,Lexcycle,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2008-10-22,video game provider,Reflexive Entertainment,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2008-08-25,Shelfari is a social cataloging website that allow book lovers to create virtual bookshelves and keep track of what they read.,Shelfari,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2008-08-01,"AbeBooks, an Amazon subsidiary, is an online marketplace for new, used, rare and out-of-print books from thousands of sellers.",AbeBooks,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2008-06-25,"Formerly known as Phoenix Textiles Group, Fabric.com is a wholesale distributor of apparel fabrics.",Fabric.com,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2008-01-18,Without A Box is an online application submission service for film festivals.,Without A Box,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2007-05-23,publishes audio books,Brilliance Audio,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2006-10-01,TextPayMe is an SMS payment service that allows users to send money to others using text messages.,TextPayMe,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2006-02-27,"Shopbop is an online boutique for clothing, footwear, bags and accessories.",Shopbop,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2005-07-08,CustomFlix launched in 2002 when four colleagues decided to make widespread distribution easier for independent filmmakersthey started,CustomFlix,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2005-04-21,Mobipocket.com became in a few years the leader for reading eBooks on mobile devices: read dozens of thousands titles on your PDA or on,Mobipocket.com,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2005-04-04,"BookSurge, a brand of On-Demand Publishing LLC, a subsidiary of Amazon.com Inc., is a pioneer in inventory-free book publishing, printing,",BookSurge,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2002-12-04,CDNow is an online retailer of music-related goods.,CDNOW,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2001-12-01,OurHouse.com is an online retailer partnered with Ace Hardware.,OurHouse,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1998-04-04,Product Comparison Shopping,Junglee,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1998-04-27,"IMDb is the most authoritative source for movie, TV, and celebrity content. We post new trailers, casting updates, photos, trivia, industry news, and more.",IMDB,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2007-05-01,dpreview is a digital camera review site publishing reviews and news on the latest digital cameras.,dpreview,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2015-01-22,"Annapurna Labs is an amazon company. We are inventing the next generation of cloud computing infrastructure, and the storage/networking industry as a whole.",Annapurna Labs,370000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2016-02-16,"Emvantage offers an online payment gateway platform compatible with credit card, debit card, and net banking.",EMVANTAGE Payments,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2017-08-28,Whole Foods Market is engaged in the business of natural and organic foods supermarkets.,Whole Foods Market,13200000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2017-07-08,GameSparks is a cloudbased platform for games developers to help them build and monetise their games.,GameSparks,10000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2013-05-13,,Screentech,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2004-08-19,,Joyo.com,75000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1998-04-27,,Telebook,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2015-04-30,,Clusterk,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2009-04-28,Stanza is a live channel between businesses and their customers. ,Stanza,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1999-12-31,,Leep Technology,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1999-11-30,,Back To Basics Toys,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1999-10-04,,Convergence Corporation,23000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1999-06-11,,Accept.Com,101700000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1999-04-27,,Exchange.Com,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1999-04-12,,LiveBid,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1998-10-15,,Bookpages,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,1998-08-04,,PlanetAll.com,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2017-12-21,Immedia Semiconductor develops and markets semiconductor based ISP and video compression technology for consumer electronics.,Immedia,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2017-12-22,"Blink creates a Wi-Fi home security cameras that send motion-activated alerts and HD video to user's smartphone. 
",Blink Home Security,90000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2015-09-03,Elemental Technologies is a supplier of software-defined video solutions for multiscreen content delivery.,Elemental Technologies,500000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2016-07-14,Cloud9 is a web development company.,Cloud9,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2016-09-20,"Angel.ai, formerly GoButler, is a technology company that supports businesses in automating conversational commerce using NLP.",Angel.ai,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2016-11-23,Biba is a mobile-first business conferencing and messaging app that helps people get in touch instantly.,Biba,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2017-07-20,Graphiq (formerly known as FindTheBest) is a semantic technology company that uses artificial intelligence to rapidly create interactive data-driven infographics.,Graphiq,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2017-10-04,Body Labs is a technology company creating 3D body models to support various B2B software applications. ,Body Labs,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2018-08-28,"Tapzo is an all in one app with multi services such as cabs, recharge, food, deals, bill payments & news. ",Tapzo,40000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2018-09-20,Aditya Birla Fashion & Retail Ltd India's largest Apparel & Lifestyle Store offers latest Fashion & Lifestyle products for Men & Women. Get all your favourite brands here!,Aditya Birla Retail Limited,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2017-05-12,Souq.com is an online shopping destination in the middle east.,Souq.com,583000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2018-09-11,PillPack is a company providing medication delivery by subscription. ,PillPack,753000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2019-02-12,eero offers a Wi-Fi system for use in households.,eero,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2019-02-07,Dispatch is building a fleet of autonomous delivery vehicles.,Dispatch,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2019-04-10,We are an industrial robotics company changing the way materials are moved.,Canvas Technology,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2019-07-31,E8 Storage provides the next generation of flash storage with a rack-scale architecture for the enterprise and software-defined cloud.,E8 Storage,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2019-09-18,,INLT,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2018-04-12,"Ring is an outdoor home security company, providing a line of preventative outdoor security doorbells and cameras.",Ring,839000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Amazon,2019-10-23,,Health Navigator,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'platform', 'Technology', 'Retail', 'cloud', 'marketplace']","['Technology', 'Retail']",851792685440.0,851792685440 USD,1194
Arcadia,1998-06-30,,Wade Smith,,"['consumer goods', 'ecommerce', 'clothing', 'Retail', 'fashion', 'footwear']",['Retail'],,,1205
Arcadia,2009-12-31,,Bhs Group Limeted,,"['consumer goods', 'ecommerce', 'clothing', 'Retail', 'fashion', 'footwear']",['Retail'],,,1205
Artel Video Systems,2015-04-10,"Communications Specialties is a manufacturer of all-digital fiber optic transmission systems for video, audio and data, video scalers and scan converters.",Communications Specialties,,"['consumer goods', 'electronics', 'satellite', 'Manufacturing & Industrial', 'consumer electronics', 'communication equipment', 'telecommunications']",['Manufacturing & Industrial'],,,1211
Bed Bath & Beyond,2007-03-26,,Buy Buy Baby,,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Bed Bath & Beyond,2003-06-20,,Christmas Tree Shops,,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Bed Bath & Beyond,2002-03-11,,Harmon Stores,,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Bed Bath & Beyond,2012-06-01,,Harbor Linen,,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Bed Bath & Beyond,2016-06-14,One Kings Lane is a provider of an online retail site for home and lifestyle merchandise.,One Kings Lane,30000000 USD,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Bed Bath & Beyond,2017-04-07,"Decorist's mission is simple: make interior design personal, affordable and easy.",Decorist,,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Bed Bath & Beyond,2015-08-11,,Of a KIng,,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Bed Bath & Beyond,2012-05-09,,Cost Plus,,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Bed Bath & Beyond,2016-11-23,,PersonalizationMall.com,190000000 USD,"['consumer goods', 'home improvement', 'distribution', 'home & garden', 'gifts', 'Retail', 'furniture']",['Retail'],1258066040.0,1258066040 USD,1153
Berry Global,2017-01-20,,AEP Industries,765000000 USD,"['coatings', 'consumer goods', 'Manufacturing & Industrial', 'polymers', 'plastic', 'Healthcare', 'packaging', 'engineering']","['Manufacturing & Industrial', 'Healthcare']",5021121000.0,5021121000 USD,775
Best Buy,2011-11-07,mindSHIFT Technologiesis a companyproviding CMS implementation services and hosting to private and public sector organizations,mindSHIFT Technologies,167000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail']",['Retail'],17316746100.0,17316746100 USD,1213
Best Buy,2009-02-16,,Five Star Appliance,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail']",['Retail'],17316746100.0,17316746100 USD,1213
Best Buy,2008-12-08,,Dealtree.com,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail']",['Retail'],17316746100.0,17316746100 USD,1213
Best Buy,2008-09-14," Music on your phone, web and everywhere in between!",Napster,121000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail']",['Retail'],17316746100.0,17316746100 USD,1213
